,UserID,basket_icon_click,basket_add_list,basket_add_detail,sort_by,image_picker,account_page_click,promo_banner_click,detail_wishlist_add,list_size_dropdown,closed_minibasket_click,checked_delivery_detail,checked_returns_detail,sign_in,saw_checkout,saw_sizecharts,saw_delivery,saw_account_upgrade,saw_homepage,device_mobile,device_computer,device_tablet,returning_user,loc_uk,ordered
235049,3ad0-786887c6-3ad0-4585-8703-402954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
228655,2688-8347a863-2688-4348-a24c-619532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
33036,9b73-77675cb1-9b73-4b78-a754-623734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
198889,d137-879117d8-d137-4577-81e1-650534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
414692,a235-1a1a5397-a235-409c-9010-408689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
309183,570a-477c518d-570a-4745-a975-38669,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0
2885,38c6-6d9759a7-38c6-4d21-8305-982055,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
156231,588a-a79a61b0-588a-41e3-a626-723028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
362014,839c-34b48c75-839c-4947-880b-572943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
229282,7b23-83a69825-7b23-4956-ab46-719523,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
171183,05c6-9a1e83b0-05c6-4070-8039-168683,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
68199,04a8-d635db12-04a8-4875-b137-446329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
142205,b65d-b4c945a4-b65d-4cd2-89ca-590191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
426322,d56d-12a4778b-d56d-4061-94c0-65600,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
131823,5b5b-bc67071a-5b5b-47d7-90c8-766151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
15270,7345-696d9c32-7345-4036-86ad-268523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
126786,5c7b-ba243av6-5c7b-4323-a532-263214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
302001,7629-58c6baa0-7629-4201-9776-694886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
172719,b6d6-9bdc5635-b6d6-45b3-baa0-441132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
141714,b148-b4842ba8-b148-47ba-b677-392997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
200652,0085-86972b33-0085-469a-9a22-412908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
316273,038d-52776377-038d-4bd6-979d-212675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
115227,6107-c1a67522-6107-4196-a2a8-405197,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
432587,1e56-08157a2b-1e56-49b8-9989-566628,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0
38119,7262-7a41dcb3-7262-4a97-8637-374404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
373999,6168-2d677978-6168-4704-a9a1-810938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
112909,3cc2-c057675a-3cc2-41c9-9d8d-130833,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
142484,cb93-b467c3c2-cb93-4174-b907-343713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
127673,2738-baa0dc46-2738-49bc-a63d-601263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
221728,8552-71ec3769-8552-479a-ba69-341280,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0
391082,3c32-2908576b-3c32-4786-91av-943097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
358307,a187-328d7d89-a187-4db9-8d14-167881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
224975,3185-813av650-3185-4269-8347-908732,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
286204,9d37-5dd30436-9d37-41a3-9560-321635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
12417,6868-67d1avad-6868-4872-98bd-454318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
170691,c531-9ab6777d-c531-438b-86bd-795533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
421650,16d3-01e26955-16d3-4276-8a0b-18145,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
165612,a843-a572a71e-a843-421e-b6d5-577124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
20219,769a-7738b147-769a-4179-8057-823767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
82981,3641-cb967d07-3641-4avd-8725-941498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
264901,9b1b-6db15897-9b1b-4d29-b207-669637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
155664,d094-a747706b-d094-4b89-b411-438549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
430549,9d06-067d3673-9d06-46aa-b678-182906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
181823,1ea6-92695ca7-1ea6-4a6d-9649-479375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
429322,9722-1b178553-9722-4c7b-b298-524144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
244231,65b3-7019676a-65b3-4796-ba1e-12951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
255466,73b9-767713b4-73b9-4077-ac76-285592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
275703,275c-657071e7-275c-4ac8-9c51-910423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
116989,5011-c2a75d9a-5011-4845-8868-711896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
377045,b767-262b1636-b767-4bd6-91e2-1124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
149755,7d05-aa65b926-7d05-4ab9-a79b-565761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
393943,1e50-1c7576a6-1e50-4123-a016-639324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
403200,8731-21d03269-8731-49db-b276-915955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
127770,8263-baa6321a-8263-471e-893a-905672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
376973,6912-2611e70a-6912-4d7a-b716-967757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
299905,a645-57b068cd-a645-4777-976b-837664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
206890,52a9-8510b963-52a9-4818-9317-810719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
378668,b7d5-300dcd65-b7d5-4003-92bc-496344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
438037,7d74-0b318306-7d74-4c06-8262-719660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
288531,d788-56263cav-d788-463c-b074-558487,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
264706,bc07-6d936771-bc07-46d2-a264-365941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
141108,41b7-b42b8247-41b7-4179-9a70-230049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
78436,7d60-d1eb6a1d-7d60-496b-b97c-173204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
243241,4d2b-7d767010-4d2b-4606-a369-92931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
442632,0101-0db67796-0101-4807-bb20-477018,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0
267259,2da3-1e0267c4-2da3-4732-b398-932625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
118636,65av-c397d742-65av-4d67-8c7d-445678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
340103,14a9-b1574c39-14a9-41dd-b956-515083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
81539,0335-d8bb6127-0335-43ab-b475-902857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
214342,1867-89424822-1867-4ba6-a77d-507535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
212977,70b2-8875d69d-70b2-42d6-ab20-777070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
152369,a18d-ac728437-a18d-41d7-a628-753894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
130432,94c0-bc32a8c9-94c0-4636-b846-252291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
404373,91e4-227b4628-91e4-4877-a1a6-616925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
301156,c41b-585dc91e-c41b-434c-a886-626599,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
239131,7acd-7b3b1e00-7acd-4a19-9097-736440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
354000,7c94-37316bcd-7c94-4a43-907c-147904,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
349061,7a16-3b575760-7a16-4d40-a1cb-656158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
369404,71e2-2ac7aa43-71e2-40d0-8b05-782764,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
380511,5561-31212675-5561-b1d8-9206-491780,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
432505,0a53-080a774b-0a53-477b-b37d-444487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
111317,4c61-b674ava1-4c61-4541-8c83-776794,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
425195,0a48-12003874-0a48-4531-839a-9427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
256043,b431-7av80164-b431-4d32-bb5c-449104,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
364580,4938-361dc868-4938-46b5-8017-134778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
363538,01eb-358a7a9b-01eb-4032-9b59-259926,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
242090,5376-7cdd5b10-5376-4c04-a477-241091,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
405593,6167-141e12b9-6167-40b7-8719-661400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
274477,203b-6526776b-203b-45bc-a016-688299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
356018,17a2-314dcb89-17a2-b168-8bd5-168548,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
94753,a837-c4392265-a837-4cd7-a845-126103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
437738,87c6-0b093c01-87c6-42c2-b356-821562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
218335,77b4-8b8av34d-77b4-4d69-a605-139133,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
182718,5064-937c065d-5064-4776-85ba-647320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
369066,933b-2a9d4697-933b-472a-8563-631951,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
377139,6dc5-263778cd-6dc5-474a-b94a-54911,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
263348,37bc-avd76518-37bc-4164-8298-456980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
80847,d276-d85bd3c8-d276-491e-8a88-474290,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
415334,3836-1a7b9087-3836-4347-87d9-100583,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
238313,2db3-7ac5c878-2db3-406a-9797-563363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
386346,7797-26597c0c-7797-4c76-a67d-93678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
273923,39c6-64747780-39c6-b12b-b703-449286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
192616,948b-99175dc3-948b-4307-bbc0-970006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
162705,5acd-a43c762c-5acd-49b6-8c38-600182,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
127960,6362-bacac049-6362-4196-bb27-5698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
187495,9a55-962db318-9a55-4d53-8b8b-728815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
177992,bab9-97d4b375-bab9-49c8-ab6d-764883,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
99116,6b38-c6a78797-6b38-46ad-ac64-89413,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
423247,61ca-10700b3c-61ca-436d-a516-376881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
187604,b6ab-963767d6-b6ab-45c4-a918-408757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
68063,011e-d6226b69-011e-4968-89b2-978359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
354479,2036-3777867c-2036-4av7-b260-114,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
133914,14b6-b00d6078-14b6-4ab5-acda-894793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
239298,7297-7b56206d-7297-4165-8416-125438,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
381384,a20c-238316dc-a20c-4242-9959-271234,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
228329,2316-8320c03b-2316-4b96-9a43-955686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
193921,bd7b-99cb9b4b-bd7b-476a-b23d-346643,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0
441483,1a77-0d14c724-1a77-4873-a867-956613,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
146770,21e9-a93a231a-21e9-4375-8bb2-373790,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
444547,713b-00776777-713b-4827-81e9-93912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
183227,5706-93c47217-5706-4516-a365-638683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
35664,b377-78d6d07a-b377-4a3c-adab-415525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
316473,7277-5306b677-7277-4972-879d-537334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
118318,b8ba-c369da26-b8ba-4ba4-b035-993698,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
397541,0457-1792b51e-0457-49d9-9537-160258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
339691,da07-b11ba636-da07-48b6-9656-13396,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0
380864,a713-233d365a-a713-4700-bb8a-345511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
243907,132a-1e7c022b-132a-4257-a748-296766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
78149,c796-d6d288a6-c796-460a-9723-667633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
325614,57dc-4a395657-57dc-421c-b637-986319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
110699,8457-b6188a61-8457-470a-a747-661547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
15543,9a34-6992c039-9a34-b19d-88dc-473529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
361795,8a39-3492c179-8a39-47b6-ac56-429292,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
286977,b390-574a11d1-b390-4ccb-9ac9-538809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
310177,21b1-467912a6-21b1-474d-980b-972440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
353387,76d6-3ddcd4d0-76d6-4068-8116-402569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
408557,911d-16aa9965-911d-4787-a41e-406355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
232241,a075-77650282-a075-b175-a0c8-612838,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
279964,4396-683cc9c1-4396-4682-9d47-964551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
268640,1e71-1ec71757-1e71-4d96-9c49-734818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
161094,7939-a3508774-7939-41e1-a7c4-212335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
152377,d632-ac739a6a-d632-477d-a021-69486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
452483,769a-054d2992-769a-4675-a13b-428654,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0
405769,62c6-151c49b8-62c6-4a47-a406-640202,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
32484,av63-772054dd-av63-4563-84b3-357857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
83507,451c-cb727baa-451c-4d38-b475-338114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
288536,677a-5626dbc0-677a-4697-b467-702460,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
218562,3577-8ba60c55-3577-4733-81b5-368868,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
423696,a8a3-111c8165-a8a3-43da-82av-963984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
303215,71e2-59795ccd-71e2-4c17-9707-692219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
304215,4636-5a096847-4636-4bbb-a377-687022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
369724,b762-2a6d378d-b762-41e2-8a33-663091,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
47940,7687-71cb67dd-7687-4a94-8778-477672,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
45235,0611-70477884-0611-4a64-a945-258876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
147681,11d8-a9b7dd8a-11d8-4c78-9261-508449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
344054,d630-389c3b10-d630-4161-99ba-685339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2636,571e-6d711ed6-571e-4d82-9067-309589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
394087,005d-1c8dad65-005d-4av1-b68d-257101,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
98395,a6b6-c641c9b2-a6b6-b1d6-b193-686751,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
434853,9d41-095bd977-9d41-b14d-b764-259008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
346491,6b27-391e488c-6b27-4927-a7c3-372442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
82273,78aa-cb37c7db-78aa-48ab-bda0-897055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
303548,c651-59ab24c7-c651-4b1e-9b00-64706,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0
218731,ad75-8bbdc1e2-ad75-451e-a363-200880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
193052,c548-99522c84-c548-4a3c-8c8c-967776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
126997,961a-ba416223-961a-4a35-8818-70907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
305048,3273-5a775d8d-3273-4231-ba01-401828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
310175,2bbb-4678d001-2bbb-4c81-a71a-791853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
334905,c806-417b7ba6-c806-4b20-b21e-262667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
273606,36a5-64b75647-36a5-4942-a7dd-176063,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
410379,8c20-17b07040-8c20-4c01-a168-607932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
166885,03c0-a6962b13-03c0-4a76-818a-213855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
117286,1456-c2d3dd16-1456-4c6a-950b-289564,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,1,0
384680,ad59-2568d9b1-ad59-4512-a702-455960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
424005,905b-1149c82d-905b-47b8-9060-1170,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
354883,231e-37b38a57-231e-4cb6-ac3b-560168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
3966,4553-672b5620-4553-411e-84a6-629037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
265374,1e46-6d637186-1e46-41ec-b968-808106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
61019,a71e-db28avc9-a71e-4624-8053-100842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
119543,6986-b6156aa6-6986-4d78-b71e-918900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
232013,4047-77433c45-4047-41e2-abav-306904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
146815,6826-a940b077-6826-4905-a8b8-12715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
323621,d8a8-491a8c77-d8a8-b172-8b3a-50552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
399206,1517-168d4502-1517-4c71-a763-548954,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
29278,5dc2-634dd9a4-5dc2-457a-b5av-857369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
64099,1c86-dc733b11-1c86-4387-b07a-993172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
